G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Baysian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),sample,region-set,Bayesian Information Criterion,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set
-12.66979787052994,149.0000000000034,-39.876373373435506,757.9999999948321,79.34556074782917,6078.9844061453505,-816.1654573013128,0.049703070706409114,-0.0007770981435874316,24.351478322835234,OMD006-6m.sortByCoord,mammary_cluster2290_hg38,,no,0.35,"(-45.70208459455415, 80.17115354374201)",n.s.,1.35,"(0.016165086370466437, 0.06285893150311722)",n.s.
12.318729529078462,149.00000000015288,12.680002177325964,757.9999999971874,161.41936982068682,6078.023701378127,,-0.05025162713716315,-0.004387500538728768,188.29618732342502,OMD008-d10.sortByCoord,mammary_cluster2139_hg38,-770.3456774816193,no,4.08,"(-282.6584995059414, 122.80710706872624)",Significantly weaker coverage drop,-3.82,"(-0.03841500182443668, 0.06053841008316255)",Significantly weaker coverage drop
1.3444584501787675,149.99999999999417,-4.1534425078238035,757.9999999999987,35.98839023955007,6078.000000400304,,-0.003751921314423381,-0.0011191888003668905,33.31226872909952,OMD008-d10.sortByCoord,mammary_cluster2239_hg38,-887.1265622645625,no,-0.46,"(-25.031036956485266, 118.95856122353376)",n.s.,-3.11,"(0.003589316357633595, 0.05539997409431477)",Significantly weaker coverage drop
9.826460342536091,149.9999996391944,-1.3386971672036403,757.9999999912912,45.013850233272606,6078.999218233246,,-0.028384129141718374,-0.0023183625279725147,54.97858047051237,OMD008-d10.sortByCoord,mammary_hepato_cluster959_hg38,-765.0736426193109,no,1.59,"(-213.50816338196972, 140.60735125881695)",n.s.,-2.89,"(-0.033402027437089185, 0.1264150994268023)",n.s.
5.27663532042709,149.00000000000415,-12.07164468222563,757.9999999982957,79.51287471049005,6078.968674512162,,-0.012992753386972308,-0.003177414258534877,73.34942652204415,OMD008-d10.sortByCoord,mammary_cluster2290_hg38,-886.3304412358927,no,2.75,"(-45.70208459455415, 80.17115354374201)",n.s.,-6.93,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
2.7882038202818435,149.99999999999926,23.439443143133758,757.999999999803,19.63410384242335,6078.000000518131,,-0.02104066758331124,-0.0009678372700811293,46.492637578484704,OMD008-d10.sortByCoord,mammary_epithel_cluster2438_hg38,-784.9227852042637,no,0.99,"(-172.21678150366068, 158.56946515003577)",n.s.,-5.3,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
3.745316620957272,149.0000000000653,-4.952566041384993,757.9996973705357,173.88041905654362,6078.000003370388,,-0.018834379537293555,-0.006185035494744296,173.02629237854137,HN003-3m.sortByCoord,mammary_cluster2139_hg38,-713.8589028430172,no,3.84,"(-282.6584995059414, 122.80710706872624)",Significantly weaker coverage drop,-1.86,"(-0.03841500182443668, 0.06053841008316255)",n.s.
5.3574069473846375,149.99999999999918,-8.722511512032861,757.9999999997623,82.09951273177963,6078.988240791996,,-0.015045802431117729,-0.002460485374417143,79.40289739842886,HN003-3m.sortByCoord,mammary_cluster2239_hg38,-893.2850308348793,no,1.09,"(-25.031036956485266, 118.95856122353376)",n.s.,-4.16,"(0.003589316357633595, 0.05539997409431477)",Significantly weaker coverage drop
11.14770727075728,149.00000000009402,9.274124186280037,757.9999999945697,-30.65828798739007,6078.863292518972,,-0.03271661778561952,-0.0005916398045597161,-8.364111736934799,HN003-3m.sortByCoord,mammary_hepato_cluster959_hg38,-756.985308836733,no,0.49,"(-213.50816338196972, 140.60735125881695)",n.s.,-3.05,"(-0.033402027437089185, 0.1264150994268023)",n.s.
4.1079894743448415,149.99999999999952,-22.827375262499107,757.9999999950204,48.77779869740712,6078.983249796592,,-0.0021125318490496058,-0.001760139110005321,30.43777576302455,HN003-3m.sortByCoord,mammary_cluster2290_hg38,-859.290660547231,no,0.65,"(-45.70208459455415, 80.17115354374201)",n.s.,-5.49,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
2.965604716814415,149.00000000000014,-2.481690246839217,757.0000000000786,118.75684464531813,6078.993104456529,,-0.014426023142929198,-0.002764147981156912,119.55391635083744,HN003-3m.sortByCoord,mammary_epithel_cluster2438_hg38,-767.8634664731082,no,2.35,"(-172.21678150366068, 158.56946515003577)",n.s.,-4.73,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
0.4461696352187576,149.0,-25.06710162106777,757.99999999955,107.14266908168044,6078.981073275305,,0.004967040910301799,-0.003136428150013777,82.24324252149474,HN006-BL.sortByCoord,mammary_cluster2139_hg38,-748.9223388786118,no,2.46,"(-282.6584995059414, 122.80710706872624)",n.s.,-0.38,"(-0.03841500182443668, 0.06053841008316255)",n.s.
1.5245783991344657,149.0000027971787,2.574529276228157,757.9999980599492,-3.018624849727241,6078.89513426535,,-0.0052388989690728095,-0.0005452163953828516,1.3472849925090071,HN006-BL.sortByCoord,mammary_cluster2239_hg38,-880.4856700547507,no,-1.53,"(-25.031036956485266, 118.95856122353376)",n.s.,-3.25,"(0.003589316357633595, 0.05539997409431477)",Significantly weaker coverage drop
-1.36277797438723,149.00000000000583,14.518854310614042,757.0000000011843,-21.541109870004945,6078.025497686164,,-0.0025888189742857594,-0.001308686011604302,-8.441595862976007,HN006-BL.sortByCoord,mammary_hepato_cluster959_hg38,-744.1690868097005,no,0.49,"(-213.50816338196972, 140.60735125881695)",n.s.,-1.89,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-1.2702832902689312,149.00000000024357,0.9920794975452044,757.0000000016784,-30.81345940949502,6078.053964526334,,0.004900797148708578,-0.00042756680615625286,-31.248571158682108,HN006-BL.sortByCoord,mammary_cluster2290_hg38,-834.9341135152067,no,-2.37,"(-45.70208459455415, 80.17115354374201)",n.s.,-4.57,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
4.1453015695757385,149.0000000000085,-18.271388678583907,757.0000000004436,21.627772869598388,6078.0431955853965,,-0.0028893730239286613,0.00027675789158773217,7.9611104142658595,HN006-BL.sortByCoord,mammary_epithel_cluster2438_hg38,-794.2154375611952,no,0.28,"(-172.21678150366068, 158.56946515003577)",n.s.,-3.73,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
3.0716480742302674,149.00000000000549,-6.096825986459407,757.9999999970619,-31.513014760500237,6078.127624743757,,-0.002947036002973555,-0.00025285872521811566,-34.076668240174286,HN002-d8.sortByCoord,mammary_cluster2139_hg38,-744.7640645354677,no,0.7,"(-282.6584995059414, 122.80710706872624)",n.s.,-0.87,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-2.030996040825088,149.00000000000162,-4.752770659724035,757.9999999999777,91.03618045747177,6078.995133993222,,0.0019649746753635624,-0.002536387133660986,83.78930349854463,HN002-d8.sortByCoord,mammary_cluster2239_hg38,-911.8816444145559,no,1.24,"(-25.031036956485266, 118.95856122353376)",n.s.,-2.57,"(0.003589316357633595, 0.05539997409431477)",Significantly weaker coverage drop
-0.8247364840404331,149.00000000000043,26.365203922892476,757.9999999999883,-117.7223378224042,6078.961590879554,,-0.003942312967037929,0.0009969893196182498,-91.93965388170895,HN002-d8.sortByCoord,mammary_hepato_cluster959_hg38,-750.5705705492529,no,-0.97,"(-213.50816338196972, 140.60735125881695)",n.s.,-1.95,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-6.401276618426168,149.9999943810855,-24.005911680308884,757.9999999955477,77.3994937014972,6078.887523851214,,0.024579927264809086,-0.0026688522090855767,45.6835368222885,HN002-d8.sortByCoord,mammary_cluster2290_hg38,-856.8008082127127,no,1.39,"(-45.70208459455415, 80.17115354374201)",n.s.,-1.97,"(0.016165086370466437, 0.06285893150311722)",n.s.
5.540848677060107,149.00000000001262,15.669088405925967,757.9999999997548,-14.864818660152654,6078.0695257172465,,-0.02210654037974195,-3.226747604897162e-05,7.377132958680166,HN002-d8.sortByCoord,mammary_epithel_cluster2438_hg38,-801.4912969999427,no,0.26,"(-172.21678150366068, 158.56946515003577)",n.s.,-5.4,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
0.397720925562397,149.00002352267617,-28.33032889534914,757.9999999989235,15.465368485005774,6078.11380087933,,0.012830543308225324,-0.0006289477674895562,-12.68283146155094,OMD009-d2.sortByCoord,mammary_cluster2139_hg38,-659.3749560229437,no,1.02,"(-282.6584995059414, 122.80710706872624)",n.s.,0.11,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-7.986843387665358,149.00000000001506,6.402658031213035,757.000000000404,69.27263475936374,6078.972093078406,,0.013464137906782546,-0.002102639410536609,66.41541633196461,OMD009-d2.sortByCoord,mammary_cluster2239_hg38,-843.4250805358513,no,0.65,"(-25.031036956485266, 118.95856122353376)",n.s.,-1.5,"(0.003589316357633595, 0.05539997409431477)",n.s.
-14.003216718036844,149.60010048179296,-23.66250301076482,757.9999999769893,89.04710347075623,6078.984565832234,,0.0439526691275893,-0.0031313813136726355,48.869292107753104,OMD009-d2.sortByCoord,mammary_hepato_cluster959_hg38,-703.3483139456367,no,1.48,"(-213.50816338196972, 140.60735125881695)",n.s.,-0.1,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-4.589352494038027,149.00000000003843,-18.186942537177526,757.9992173603482,-8.56655068593708,6078.307394592895,,0.022422049548589174,-7.772018908879327e-05,-32.223135924136855,OMD009-d2.sortByCoord,mammary_cluster2290_hg38,-775.6722881238264,no,-2.42,"(-45.70208459455415, 80.17115354374201)",n.s.,-2.26,"(0.016165086370466437, 0.06285893150311722)",n.s.
-19.89699077488201,149.00000000037718,-9.226040174572622,757.9999999962341,91.51797325920508,6078.10589822219,,0.05212237753857163,-0.0018283247342203983,59.08031253693178,OMD009-d2.sortByCoord,mammary_epithel_cluster2438_hg38,-718.1219917400932,no,1.23,"(-172.21678150366068, 158.56946515003577)",n.s.,1.04,"(0.0045725096327799, 0.07562286046136754)",n.s.
2.499557966951633,149.00000356761714,-13.926792223331056,757.9999999995161,-13.424092096505706,6078.037531403294,,0.001518431506203075,-0.00031407693978426104,-24.571814204125317,HN004-3m.sortByCoord,mammary_cluster2139_hg38,-750.8034477461522,no,0.84,"(-282.6584995059414, 122.80710706872624)",n.s.,-0.59,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-7.040442438658876,149.00000000000006,-0.5690740769610394,757.9999999995233,35.48849279014187,6078.999689354521,,0.01682106906613112,-0.0010605402545004671,26.72745946405487,HN004-3m.sortByCoord,mammary_cluster2239_hg38,-900.9994039690897,no,-0.68,"(-25.031036956485266, 118.95856122353376)",n.s.,-1.18,"(0.003589316357633595, 0.05539997409431477)",n.s.
-12.438003206611207,149.99999999998315,16.094476018318783,757.999999977177,-110.69265612294882,6078.967160443172,,0.031874023916983116,0.001164210049856129,-108.71415491305186,HN004-3m.sortByCoord,mammary_hepato_cluster959_hg38,-762.5870278617207,no,-1.26,"(-213.50816338196972, 140.60735125881695)",n.s.,-0.56,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-2.6981640553506603,149.00000000004857,-18.718036392017115,757.9999999980498,61.73532708807925,6078.975472369692,,0.01302423536618185,-0.0013776623400601727,39.65433654736013,HN004-3m.sortByCoord,mammary_cluster2290_hg38,-858.3610796122487,no,1.1,"(-45.70208459455415, 80.17115354374201)",n.s.,-3.5,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
-0.6754724878744909,149.00000000000014,3.530368046148184,757.9999999999333,-49.32895512023733,6078.038254591223,,0.003188278405441577,0.001247020805710961,-46.493754742306,HN004-3m.sortByCoord,mammary_epithel_cluster2438_hg38,-807.4245595087369,no,-0.74,"(-172.21678150366068, 158.56946515003577)",n.s.,-3.2,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
-9.366945792649062,149.0000000896019,-2.0543311256672605,757.0000000155279,-180.31424491636207,6078.999984743868,-719.0103635227757,0.03799566932560236,0.0035428969934390617,-193.0302748403085,OMD005-6m.sortByCoord,mammary_cluster2139_hg38,,no,-1.72,"(-282.6584995059414, 122.80710706872624)",n.s.,1.68,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-13.078240748330906,149.00000000006213,-0.413304563426469,757.9999999979343,91.95230628213336,6078.027333134615,-872.6240561719492,0.02919860346116084,-0.0024465526292355537,76.29926502616753,OMD005-6m.sortByCoord,mammary_cluster2239_hg38,,no,0.99,"(-25.031036956485266, 118.95856122353376)",n.s.,-0.03,"(0.003589316357633595, 0.05539997409431477)",n.s.
-7.916001038957517,149.00000000181927,-36.144807686503476,757.9999999961299,65.2365735281861,6078.898532860041,-842.2709634202008,0.03593685118085582,-0.001601957925608157,19.525605453653977,OMD005-6m.sortByCoord,mammary_cluster2290_hg38,,no,0.11,"(-45.70208459455415, 80.17115354374201)",n.s.,-0.47,"(0.016165086370466437, 0.06285893150311722)",n.s.
-20.58880964996252,149.99999999944495,-16.149857909179786,757.9999035161478,-216.8738710452963,6078.000000757996,-652.0543917819442,0.07749310433106428,0.004434304684670438,-256.74840905132356,HN003-6m.sortByCoord,mammary_cluster2139_hg38,,no,-2.69,"(-282.6584995059414, 122.80710706872624)",n.s.,4.14,"(-0.03841500182443668, 0.06053841008316255)",Significantly stronger coverage drop
-25.845687182514578,149.0000000000059,3.9017687759620463,757.0363448193702,114.81641542354423,6078.999997026124,-794.8780495250799,0.05960979805087074,-0.003279475590237059,88.71750104133442,HN003-6m.sortByCoord,mammary_cluster2239_hg38,,no,1.4,"(-25.031036956485266, 118.95856122353376)",n.s.,2.82,"(0.003589316357633595, 0.05539997409431477)",Significantly stronger coverage drop
-31.22870387535031,149.00000000041442,-32.08149843680973,757.9999999499569,39.90159116770942,6078.986367953539,-768.5785264886957,0.09787994961738214,-0.0010653593356209352,-28.661004337308817,HN003-6m.sortByCoord,mammary_cluster2290_hg38,,no,-2.25,"(-45.70208459455415, 80.17115354374201)",n.s.,7.7,"(0.016165086370466437, 0.06285893150311722)",Significantly stronger coverage drop
18.67179577072548,149.9999999999689,-22.22658770335731,757.9999999681401,-108.11330481579223,6078.0496943346325,,-0.030865553006789705,0.0025189763174919737,-108.83040490443943,OMD006-d2.sortByCoord,mammary_cluster2139_hg38,-733.3979128307201,no,-0.44,"(-282.6584995059414, 122.80710706872624)",n.s.,-2.61,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-3.2574951302138797,149.00000000005056,-6.8072624890757885,757.9999999985547,98.79498966069667,6078.990234636038,,0.005820993332964496,-0.002631915303154748,88.04678738330425,OMD006-d2.sortByCoord,mammary_cluster2239_hg38,-878.7682115555831,no,1.38,"(-25.031036956485266, 118.95856122353376)",n.s.,-2.21,"(0.003589316357633595, 0.05539997409431477)",n.s.
-7.173440639871968,149.00000000000838,4.048805876306096,757.999999998742,53.270190805337364,6078.065424374102,,0.013579250317536082,-0.00247462729092987,48.996225094235974,OMD006-d2.sortByCoord,mammary_hepato_cluster959_hg38,-719.5706856253895,no,1.49,"(-213.50816338196972, 140.60735125881695)",n.s.,-1.27,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-0.1943633669882625,149.9999982119095,-2.0967718437392118,757.0000018808416,-16.812432386183147,6078.002018350507,,0.002725458653106625,-0.0005352464510056702,-19.135003053657762,OMD006-d2.sortByCoord,mammary_cluster2290_hg38,-862.6698480558679,no,-1.78,"(-45.70208459455415, 80.17115354374201)",n.s.,-4.86,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
1.75193048897514,149.01426065912528,5.2823255662668265,757.9999998345234,7.616089834075029,6078.9419325751505,,-0.00797024046928324,0.00010543822938166763,14.966147164968262,OMD006-d2.sortByCoord,mammary_epithel_cluster2438_hg38,-757.0696093049202,no,0.41,"(-172.21678150366068, 158.56946515003577)",n.s.,-4.17,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
0.6078430032824138,149.91089566888306,26.090694766908282,757.0000112421174,702.6241392583843,6078.999998883482,,-0.061478124278272636,-0.017094904215792326,728.8884753023441,OMD005-d2.sortByCoord,mammary_cluster2139_hg38,-690.7192336817061,no,12.29,"(-282.6584995059414, 122.80710706872624)",Significantly weaker coverage drop,-4.52,"(-0.03841500182443668, 0.06053841008316255)",Significantly weaker coverage drop
-4.59812637993632,149.0000000000037,-4.972003534438252,757.000000001028,24.59938167582737,6078.928876351324,,0.013317205067872087,-0.0006054076437791673,14.23310931125798,OMD005-d2.sortByCoord,mammary_cluster2239_hg38,-845.5878165233121,no,-1.1,"(-25.031036956485266, 118.95856122353376)",n.s.,-1.51,"(0.003589316357633595, 0.05539997409431477)",n.s.
0.17193814677702754,149.99999999999758,-69.3254454702918,757.9999999953693,293.9268737575903,6078.999977307723,,0.016739989336932236,-0.007659362017365385,223.8394353287458,OMD005-d2.sortByCoord,mammary_hepato_cluster959_hg38,-674.7156190021129,no,4.53,"(-213.50816338196972, 140.60735125881695)",Significantly weaker coverage drop,-1.15,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-0.6880388412155316,149.99999660180754,-3.372504050422464,757.0000000050728,43.19100238616662,6078.000000046779,,0.0007723108430863867,-0.0016627768208670466,38.944191863214414,OMD005-d2.sortByCoord,mammary_cluster2290_hg38,-794.8031458064654,no,1.06,"(-45.70208459455415, 80.17115354374201)",n.s.,-5.11,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
5.265344260169159,149.99996935774158,33.20524729625818,757.9999999999832,-92.95057482294064,6078.999925854829,,-0.025380014382608212,0.0018576039314925179,-53.24777149457383,OMD005-d2.sortByCoord,mammary_epithel_cluster2438_hg38,-723.3733972813126,no,-0.86,"(-172.21678150366068, 158.56946515003577)",n.s.,-5.68,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
-8.787295700195509,149.99999999996157,29.709440891870056,757.9999999846203,-48.71423365938232,6078.090894253302,,0.010931890458609156,0.0006497589744511905,-28.84099244641825,HN004-BL.sortByCoord,mammary_cluster2139_hg38,-753.7037365719668,no,0.78,"(-282.6584995059414, 122.80710706872624)",n.s.,-0.01,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-0.7843558115532978,149.00000000000298,4.424387564518739,757.999999999959,-16.66740079642065,6078.955546266323,,0.0008653177668011714,0.00013306429332146067,-13.09170770912328,HN004-BL.sortByCoord,mammary_cluster2239_hg38,-898.7517504476348,no,-2.02,"(-25.031036956485266, 118.95856122353376)",n.s.,-2.68,"(0.003589316357633595, 0.05539997409431477)",Significantly weaker coverage drop
-1.519248247640277,149.99999999999946,-7.4133197487324765,757.0000000012454,28.785834794392176,6078.975660410219,,0.006058352259764223,-0.002306130990451171,19.515268047536008,HN004-BL.sortByCoord,mammary_hepato_cluster959_hg38,-705.954444449829,no,0.97,"(-213.50816338196972, 140.60735125881695)",n.s.,-1.56,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-3.634793639410826,149.00000000003556,-16.1626732613726,757.999999999307,52.92184109020771,6078.969663526602,,0.014765513036318546,-0.0016523150920739725,32.345468497256824,HN004-BL.sortByCoord,mammary_cluster2290_hg38,-846.90666923401,no,0.74,"(-45.70208459455415, 80.17115354374201)",n.s.,-3.27,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
-17.997266840567672,149.99999999998388,26.164136031877746,757.0000000069953,39.11153998639985,6078.99999713216,,0.03151044729964212,-0.0010529978125164124,44.65914200170308,HN004-BL.sortByCoord,mammary_epithel_cluster2438_hg38,-784.3551339198125,no,0.96,"(-172.21678150366068, 158.56946515003577)",n.s.,-0.74,"(0.0045725096327799, 0.07562286046136754)",n.s.
6.197683630214593,149.0000000000022,-5.010554058863926,757.9999999999411,-58.482893234948556,6078.0859140493185,,-0.010118388101402996,0.0005018316936691288,-56.30290826665357,HN001-d8.sortByCoord,mammary_cluster2139_hg38,-740.5123871350917,no,0.36,"(-282.6584995059414, 122.80710706872624)",n.s.,-1.32,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-6.959284897797843,149.0000000000241,9.079567366948991,757.9999999978452,70.12243736612578,6078.006842989569,,0.009251955160574742,-0.002348599022766965,71.15493348782422,HN001-d8.sortByCoord,mammary_cluster2239_hg38,-925.7024887367927,no,0.81,"(-25.031036956485266, 118.95856122353376)",n.s.,-1.89,"(0.003589316357633595, 0.05539997409431477)",n.s.
-14.837194772417039,149.99999999998494,28.66416549563364,757.9999999946351,-144.0022404344301,6078.975680386493,,0.03382539205960142,0.001631638073898281,-132.07664003733086,HN001-d8.sortByCoord,mammary_hepato_cluster959_hg38,-742.9677848814831,no,-1.66,"(-213.50816338196972, 140.60735125881695)",n.s.,-0.49,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-5.638286148948292,149.0000000001385,-16.525264710110463,757.999999997508,58.85497837347909,6078.054060119073,,0.019930675834546968,-0.0019596722616109868,35.58759964301617,HN001-d8.sortByCoord,mammary_cluster2290_hg38,-871.3748221426732,no,0.9,"(-45.70208459455415, 80.17115354374201)",n.s.,-2.58,"(0.016165086370466437, 0.06285893150311722)",n.s.
-7.51204036931332,149.00000000000182,-12.577810607847296,757.000000006615,61.298011092718674,6078.993997432117,,0.02271902108213608,-0.0011059028952558289,39.8431426314939,HN001-d8.sortByCoord,mammary_epithel_cluster2438_hg38,-780.6199850594037,no,0.87,"(-172.21678150366068, 158.56946515003577)",n.s.,-1.51,"(0.0045725096327799, 0.07562286046136754)",n.s.
-1.8413651072621615,149.00507457437556,14.84343426886501,757.0000000040719,-192.80795777217762,6078.000053566304,,0.009762823631211195,0.002996224594082285,-179.74703334595262,OMD009-3m.sortByCoord,mammary_cluster2139_hg38,-746.042466150865,no,-1.52,"(-282.6584995059414, 122.80710706872624)",n.s.,-0.08,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-9.446005443828245,149.00000000000247,0.4550543027578141,757.000347397506,49.691330853067214,6078.999999563762,,0.02179047605689366,-0.0015262155429283813,39.16437010135285,OMD009-3m.sortByCoord,mammary_cluster2239_hg38,-878.7521332868185,no,-0.26,"(-25.031036956485266, 118.95856122353376)",n.s.,-0.72,"(0.003589316357633595, 0.05539997409431477)",n.s.
-12.844687949266767,149.9996470085475,2.3113400362505443,757.3192734992638,-8.701657718526528,6078.00022701192,,0.03351558823020197,-0.001550727838863727,-21.21545447022101,OMD009-3m.sortByCoord,mammary_hepato_cluster959_hg38,-741.3757962271006,no,0.27,"(-213.50816338196972, 140.60735125881695)",n.s.,-0.5,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-6.7758744467731455,149.00000401028544,-19.84100880862663,757.0000000056763,69.67731893728572,6078.999996008653,,0.02402580011033284,-0.0014162259197155512,41.73438456862257,OMD009-3m.sortByCoord,mammary_cluster2290_hg38,-832.0607817863922,no,1.2,"(-45.70208459455415, 80.17115354374201)",n.s.,-2.04,"(0.016165086370466437, 0.06285893150311722)",n.s.
-5.63990172553684,149.0000000001396,-12.937573596419746,757.9999999992003,9.541158790073597,6078.924867624946,,0.02128364407158942,0.0003177922663124957,-10.052946933287348,OMD009-3m.sortByCoord,mammary_epithel_cluster2438_hg38,-765.7131466503723,no,-0.06,"(-172.21678150366068, 158.56946515003577)",n.s.,-1.63,"(0.0045725096327799, 0.07562286046136754)",n.s.
-2.595664655174108,149.0000000000113,6.038503251686767,757.9999999999803,24.73737456671133,6078.889162554066,,0.0021482302425875318,-0.0001841043630408795,27.80041312860497,HN005-BL.sortByCoord,mammary_cluster2139_hg38,-733.3975040591173,no,1.64,"(-282.6584995059414, 122.80710706872624)",n.s.,-0.56,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-5.745190189116408,149.00000000000315,-0.6349785542126927,757.000000003184,21.672018467410172,6078.082054120816,,0.014294713432359156,-0.000657410412151589,14.358628748787,HN005-BL.sortByCoord,mammary_cluster2239_hg38,-888.8764665351683,no,-1.1,"(-25.031036956485266, 118.95856122353376)",n.s.,-1.42,"(0.003589316357633595, 0.05539997409431477)",n.s.
-15.526743414292257,149.99999999988063,-4.359712562769346,757.0000001507855,-62.41549672062066,6078.0617440617625,,0.04768948303325081,0.0005367794397895273,-84.70515108265735,HN005-BL.sortByCoord,mammary_hepato_cluster959_hg38,-721.1374200694205,no,-0.84,"(-213.50816338196972, 140.60735125881695)",n.s.,0.05,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-3.7785512568946134,149.00000000000645,-11.95160772110401,757.9999999998082,55.62201773990921,6078.985786854745,,0.012756903097910988,-0.0019966820270775148,39.12620144375492,HN005-BL.sortByCoord,mammary_cluster2290_hg38,-861.941754684697,no,1.07,"(-45.70208459455415, 80.17115354374201)",n.s.,-3.53,"(0.016165086370466437, 0.06285893150311722)",Significantly weaker coverage drop
1.2670417731383363,149.00000000000006,16.98896889792505,757.99999999916,-32.316247154873594,6078.982355520814,,-0.01021310710368464,0.000727814802615401,-13.669076391668591,HN005-BL.sortByCoord,mammary_epithel_cluster2438_hg38,-773.8485952364024,no,-0.13,"(-172.21678150366068, 158.56946515003577)",n.s.,-4.36,"(0.0045725096327799, 0.07562286046136754)",Significantly weaker coverage drop
0.01170320947861995,149.00000000010985,-17.522278236494934,757.9999999998565,-100.32873813888044,6078.023549206298,,0.01577606161035791,0.001645640706724003,-117.88916320321684,HN007-3m.sortByCoord,mammary_cluster2139_hg38,-710.3476348897275,no,-0.58,"(-282.6584995059414, 122.80710706872624)",n.s.,0.29,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-4.799269536287799,149.00000000001145,-2.2915623835899166,757.999999999999,50.017855846721595,6078.990987525313,,0.01077345497135121,-0.0013834142812611193,42.096196578478725,HN007-3m.sortByCoord,mammary_cluster2239_hg38,-875.4475978028371,no,-0.16,"(-25.031036956485266, 118.95856122353376)",n.s.,-1.75,"(0.003589316357633595, 0.05539997409431477)",n.s.
-1.3616227637305405,149.99999999999937,2.0926754501109004,757.0000000000122,-36.06703137282821,6078.000324416666,,0.004885878951152183,-0.0003371321721956443,-35.490342120785165,HN007-3m.sortByCoord,mammary_hepato_cluster959_hg38,-723.6948207969892,no,0.02,"(-213.50816338196972, 140.60735125881695)",n.s.,-1.6,"(-0.033402027437089185, 0.1264150994268023)",n.s.
-6.28633593749129,149.00000000010118,-18.19095168191468,757.9999999952458,37.34613130478217,6078.9054703470765,,0.02395458187818433,-0.0004847961590537801,11.671197274232357,HN007-3m.sortByCoord,mammary_cluster2290_hg38,-839.6260695183333,no,-0.27,"(-45.70208459455415, 80.17115354374201)",n.s.,-2.05,"(0.016165086370466437, 0.06285893150311722)",n.s.
-8.39745340911005,149.99999999999702,7.049666473768345,757.9999999992875,-34.7328673552175,6078.999891973387,,0.02090308195108076,0.0008056394168894787,-37.29256246255748,HN007-3m.sortByCoord,mammary_epithel_cluster2438_hg38,-755.085383443756,no,-0.57,"(-172.21678150366068, 158.56946515003577)",n.s.,-1.66,"(0.0045725096327799, 0.07562286046136754)",n.s.
11.845373947675345,149.00000000013546,2.4525952291700888,757.9999999881168,7.253895804688115,6078.999599970048,,-0.033482444944321926,-0.0010436113156400157,23.4299988915417,OMD008-BL.sortByCoord,mammary_cluster2139_hg38,-760.7948013929613,no,1.57,"(-282.6584995059414, 122.80710706872624)",n.s.,-2.77,"(-0.03841500182443668, 0.06053841008316255)",n.s.
-3.6311442163555134,149.00000000000256,14.198835244620373,757.9999999996834,55.0503796030515,6078.999947951477,,-0.0013634672848834828,-0.0019155492104919532,65.11726339580535,OMD008-BL.sortByCoord,mammary_cluster2239_hg38,-896.2003291700089,no,0.61,"(-25.031036956485266, 118.95856122353376)",n.s.,-2.88,"(0.003589316357633595, 0.05539997409431477)",Significantly weaker coverage drop
